ModelNickname,Estimator,Xvars,HyperParams,Scaler,Observations,Tuned,CrossValidated,DynamicallyTested,Integration,TestSetLength,TestSetRMSE,TestSetMAPE,TestSetMAE,TestSetR2,LastTestSetPrediction,LastTestSetActual,CILevel,CIPlusMinus,InSampleRMSE,InSampleMAPE,InSampleMAE,InSampleR2,ValidationSetLength,ValidationMetric,ValidationMetricValue,models,weights,LevelTestSetRMSE,LevelTestSetMAPE,LevelTestSetMAE,LevelTestSetR2,LevelInSampleRMSE,LevelInSampleMAPE,LevelInSampleMAE,LevelInSampleR2,best_model,Series,FcstMAPE,ObjectEstimator,Used Anomalies
theta_tune_uv,theta,,"{'theta': 3, 'model_mode': <ModelMode.ADDITIVE: 'additive'>, 'season_mode': <SeasonalityMode.ADDITIVE: 'additive'>, 'trend_mode': <TrendMode.LINEAR: 'linear'>}",,248,True,False,True,1,4,183644.9174135498,1.04229494553018,178528.6077726816,-0.13777917833619835,-2039.294489218646,-118690.0,0.95,344864.2627699196,160011.8038101026,1.8446831473595051,123196.6363823185,-0.25464446702018084,36.0,rmse,192138.35044549796,,,250029.18194523695,0.1612659596143243,222535.58085176058,-4.275405855864905,432114.2313927892,0.3707332917147567,401954.43195849296,-2.5021491756214913,False,IAH-DOM,0.12197149879902207,Forecaster,False
prophet_cv_uv,prophet,[],{'n_changepoints': 2},,248,True,True,True,1,4,119746.7266197815,0.6907660805348805,115979.05567911945,0.5162427840893424,-216807.30479433978,-118690.0,0.95,87159.80254410804,82910.75526201456,1.1736719114757002,45905.74008206232,0.6629053063800461,,rmse,85527.15755219672,,,230316.79594453424,0.1646828455613173,218978.2668321016,-3.476367125668694,212593.06763061238,0.20864056436382694,111024.92050420042,0.14433142381382014,False,IAH-DOM,0.07581909060951798,Forecaster,False
mlr_tune_uv,mlr,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']",{},minmax,248,True,False,True,1,4,133408.83837005755,0.7693964722976414,129716.72202419257,0.3995603534668025,-222864.65687065505,-118690.0,0.95,90775.62441274861,79089.70565470046,0.8849289565852043,48818.89491058471,0.681347979960164,36.0,rmse,175901.9051777567,,,249102.16707489814,0.17810612709761564,237167.9293624516,-4.236359903017661,205399.99318348253,0.21533668844643059,151018.59130321292,0.2629507152057686,False,IAH-DOM,0.08516375048114508,Forecaster,True
mlr_cv_uv,mlr,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']",{},scale,248,True,True,True,1,4,133408.83837005755,0.7693964722976416,129716.7220241926,0.3995603534668025,-222864.65687065516,-118690.0,0.95,115064.25027812785,79089.70565470046,0.884928956585205,48818.8949105847,0.681347979960164,,rmse,149002.17842894187,,,249102.16707489817,0.17810612709761567,237167.92936245163,-4.236359903017663,205399.99318348328,0.2153366884464315,151018.59130321388,0.2629507152057633,False,IAH-DOM,0.08516375048114491,Forecaster,True
sgd_tune_uv,sgd,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'penalty': 'l2', 'l1_ratio': 0.15, 'learning_rate': 'invscaling'}",minmax,248,True,False,True,1,4,135787.1316611568,0.690646287913412,123718.16407786452,0.377961329809984,-151455.30103636486,-118690.0,0.95,157980.1616543554,84830.72342417033,0.9193869970852377,52615.57997542201,0.6334079025724527,36.0,rmse,172942.66507426515,,,250121.98092491645,0.1800821076061775,241873.24970435293,-4.279322543719578,383727.2888915991,0.40807942667375324,301454.9868101921,-1.572415098671423,False,IAH-DOM,0.054465448942234373,Forecaster,True
sgd_cv_uv,sgd,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'penalty': 'elasticnet', 'l1_ratio': 0.85, 'learning_rate': 'constant'}",minmax,248,True,True,True,1,4,140142.20431489556,0.7450768387859036,130673.86307887026,0.3374204251465097,-176575.10970187632,-118690.0,0.95,198232.45234570472,88327.04923616894,0.9633923794890714,54673.12885088198,0.6025667468107165,,rmse,145127.67030610083,,,276419.6952392417,0.20011609471423591,267583.6358758709,-5.447813167594821,1148278.1282862197,1.0838831368543669,943246.8561571831,-22.0350874242053,False,IAH-DOM,0.048893252224167294,Forecaster,True
auto_arima,arima,,"{'order': (2, 0, 2), 'seasonal_order': (2, 0, 1, 12), 'trend': None}",,248,False,False,True,1,4,145713.61683048584,0.6527194476308781,115804.33900476401,0.2836909607463425,-188465.03653660463,-118690.0,0.95,222087.10441884116,94428.44607989212,0.8938194098553938,53799.72038664001,0.5627439175293119,,,,,,366231.597355945,0.2604599889446142,344863.2415737737,-10.318427663282813,240258.27132598578,0.2374802935284482,175815.8944167685,-0.0928588706067599,False,IAH-DOM,0.0817355370987424,Forecaster,False
hwes_tune_uv,hwes,,"{'trend': 'add', 'seasonal': 'add'}",,248,True,False,True,1,4,8609.637028713581,0.2261179535436133,7963.789650882215,0.9788561427582876,-56157.59569205043,-53546.0,0.95,63835.59952748361,30282.025763650017,1.0642661157804119,16830.38920766475,0.727161510585015,36,rmse,64638.53611201521,,,7719.908245033819,0.022358131543301726,6993.796706734931,0.9790798311852403,374591.73717654275,1.7210019870707567,311819.9511019054,-12.224282921097334,True,IAH-Int,0.07093395158541888,Forecaster,False
auto_arima,arima,,"{'order': (3, 0, 3), 'seasonal_order': (1, 0, 1, 12), 'trend': None}",,248,False,False,True,1,4,12276.841280202203,0.36599988835002895,11276.227749417778,0.9570079835659132,-71513.48054780644,-53546.0,0.95,66619.94337902237,30129.539754312962,0.8713199680600549,19382.583184368796,0.7299023644214537,,,,,,14626.324088369045,0.03506146626791282,12200.250027793183,0.9249049532320501,68723.38116767688,0.411072883468791,45108.88343656993,0.5548926331801343,False,IAH-Int,0.05919375615671675,Forecaster,False
hwes_cv_uv,hwes,,"{'trend': None, 'seasonal': 'add'}",,248,True,True,True,1,4,9075.78965359205,0.15081069652027368,7748.4567767264125,0.9765045711450345,-60497.2588529646,-53546.0,0.95,54785.60955394551,29830.769232588624,0.9866991203377667,16271.857291554625,0.735232489430734,,rmse,28066.299555024205,,,12646.823535999725,0.03796037147798796,12222.34201039384,0.9438559386804288,122237.45656968968,0.6005076848397037,108874.49379078638,-0.40820004831085566,False,IAH-Int,0.066679859792387,Forecaster,False
mlr_tune_uv,mlr,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']",{},scale,248,True,False,True,1,4,15831.188049921308,0.3565167975984638,12898.430116189124,0.9285106171142165,-81246.60829711426,-53546.0,0.95,73388.65272709931,30015.107931115974,0.5637401562103068,17244.792529774342,0.7534294257618825,36,rmse,64590.8938907938,,,16242.62208570999,0.041015268037488437,11749.026575932992,0.9073910016026585,69041.71990155321,0.42375706198060203,37579.97790100748,0.5327087810713074,False,IAH-Int,0.06351758807525032,Forecaster,True
mlr_cv_uv,mlr,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']",{},minmax,248,True,True,True,1,4,15831.18804992126,0.35651679759846466,12898.430116189127,0.9285106171142168,-81246.60829711411,-53546.0,0.95,37248.57275746156,30015.107931115974,0.5637401562103074,17244.792529774328,0.7534294257618825,,rmse,64036.10990740644,,,16242.622085710007,0.04101526803748862,11749.026575933058,0.9073910016026583,69041.71990155452,0.4237570619806112,37579.977901007434,0.5327087810712896,False,IAH-Int,0.06351758807525015,Forecaster,True
mlp_tune_uv,mlp,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs'}",scale,248,True,False,True,1,4,20562.43229663667,0.5242434204911516,18506.472923076944,0.8793955025050013,-57897.104628440844,-53546.0,0.95,74380.34969888505,34435.6426771137,0.8845235475555531,24897.784706521208,0.6754528399103187,36,rmse,58078.179702046684,,,16822.49927533279,0.04280453621478207,14503.582733517127,0.9006605058563888,103357.61928244325,0.47672827558130176,82722.90819103796,-0.047247691213973875,False,IAH-Int,0.06138129531770574,Forecaster,True
arima_tune_uv,arima,,"{'order': (1, 0, 1), 'seasonal_order': (1, 0, 1, 12)}",,248,True,False,True,1,4,15654.555066337072,0.20863255044578305,13227.516159144156,0.9300969717625123,-42891.669855608736,-53546.0,0.95,44427.5421498357,31308.421340503377,0.8989818987561281,20002.886302750474,0.7083525881386479,36,rmse,57819.52525153134,,,15674.667306022271,0.04822989288936248,15196.224166229862,0.913754276240447,74010.94785637605,0.4331419925849549,55266.74298584946,0.48376472429205175,False,IAH-Int,0.06914720842149256,Forecaster,False
knn_tune_uv,knn,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']",{'n_neighbors': 20},minmax,248,True,False,True,1,4,19516.429149004816,0.31483949703349434,15992.787499999999,0.8913536223016185,-57700.7,-53546.0,0.95,60702.69287436522,31327.064558401038,0.49996640347197646,19126.749528301887,0.7314032014144927,36,rmse,60244.52167363494,,,16906.097619849334,0.05136898007894681,16639.08750000001,0.8996707299908705,222776.61451155003,1.211135772816832,170651.64504717014,-3.8652326939354262,False,IAH-Int,0.16469171883512781,Forecaster,True
elasticnet_tune_uv,elasticnet,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'alpha': 1.6, 'l1_ratio': 0.25}",scale,248,True,False,True,1,4,25418.06696420468,0.46061913120359915,22284.656503214283,0.8157109327896634,-43586.74887673379,-53546.0,0.95,59364.1278338003,34467.98323644298,0.5848061722412,24659.760061229397,0.6748429505866009,36,rmse,60024.2095905342,,,26038.491957859766,0.05678415356618383,20523.80907199502,0.762002407573459,77058.68964623522,0.48892814525569334,43470.646576256084,0.4178865199494689,False,IAH-Int,0.09245881170414841,Forecaster,True
knn_cv_uv,knn,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']",{'n_neighbors': 29},minmax,248,True,True,True,1,4,24519.018153924135,0.4617045655248619,21204.603448275862,0.8285171537809839,-44445.10344827586,-53546.0,0.95,57659.65323071229,36199.405232891244,0.666804962515221,25271.160052049447,0.6413553986159088,,rmse,60327.04440993063,,,22470.346709138554,0.05690469138930061,19500.5,0.8227605251525894,378555.8470070527,1.8644635907211375,296259.95087833435,-13.048318145390224,False,IAH-Int,0.12447897053936875,Forecaster,True
xgboost_tune_uv,xgboost,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'n_estimators': 150, 'scale_pos_weight': 10, 'learning_rate': 0.1, 'gamma': 0, 'subsample': 0.9}",minmax,248,True,False,True,1,4,19910.711678561238,0.180613594473475,12831.5302734375,0.8869194011316038,-55398.234375,-53546.0,0.95,1474.3196636555356,801.8706843879778,0.022138771583203057,620.4649381817512,0.999824017249722,36,rmse,66430.74475081037,,,20201.25120512904,0.06175047790277336,18541.5595703125,0.8567490713693005,4970.833735451913,0.013899953903937756,3879.591812997494,0.9975777280998419,False,IAH-Int,0.048943729477527995,Forecaster,True
stacking_mv,stacking,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos']","{'estimators': [('knn_cv_mv', KNeighborsRegressor(n_neighbors=49)), ('elasticnet_cv_mv', ElasticNet(alpha=1.5, l1_ratio=0)), ('xgboost_cv_mv', XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, gamma=0, gpu_id=None,
             grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.1, max_bin=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, n_estimators=150, n_jobs=None,
             num_parallel_tree=None, predictor=None, random_state=None,
             reg_alpha=None, reg_lambda=None, ...)), ('lightgbm_cv_mv', LGBMRegressor(learning_rate=0.001, max_depth=3, n_estimators=150))], 'final_estimator': BaggingRegressor(base_estimator=MLPRegressor(hidden_layer_sizes=(100, 100, 100),
                                             solver='lbfgs'),
                 max_features=0.5, max_samples=0.9)}",minmax,249,,False,True,1,4,32008.215399409866,0.35705690018486674,24767.797679688807,0.7077614833993062,-62576.46455636241,-53546.0,0.95,22475.23993801808,17440.499390459856,0.4610518264814694,12570.559911628581,0.9097692269402554,,,,,,27964.095758304047,0.06267136554518889,22753.080091647338,0.7254999240979003,496519.195460126,1.87606794634247,433108.21236793196,-22.271514182056794,False,IAH-Int,0.1250158261694016,MVForecaster,True
prophet_tune_uv,prophet,[],{'n_changepoints': 4},,248,True,False,True,1,4,17998.555116593543,0.2868145491796559,15399.166304533639,0.9075962029797187,-81310.48785223694,-53546.0,0.95,54472.57662147163,28271.20448071503,0.8488834290314047,17012.138778702792,0.7621931223733205,36,rmse,59991.63365714165,,,21608.718483852288,0.06293362988102716,19205.010846548597,0.836092460546982,78571.2715248593,0.41256178505328545,55974.02824186827,0.4181871511353261,False,IAH-Int,0.09413884833243302,Forecaster,False
prophet_cv_uv,prophet,[],{'n_changepoints': 4},,248,True,True,True,1,4,17998.555116593543,0.2868145491796559,15399.166304533639,0.9075962029797187,-81310.48785223694,-53546.0,0.95,36604.632639303185,28271.20448071503,0.8488834290314047,17012.138778702792,0.7621931223733205,,rmse,31188.924780042125,,,21608.718483852288,0.06293362988102716,19205.010846548597,0.836092460546982,78571.2715248593,0.41256178505328545,55974.02824186827,0.4181871511353261,False,IAH-Int,0.09413884833243302,Forecaster,False
lightgbm_tune_uv,lightgbm,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'n_estimators': 250, 'boosting_type': 'goss', 'max_depth': 2, 'learning_rate': 0.01}",minmax,248,True,False,True,1,4,15265.072584309433,0.35432583859826366,14907.80555085389,0.9335320506645199,-68787.91303083535,-53546.0,0.95,37372.23711423536,29088.284842995166,0.527031857938641,17248.076794463934,0.7684218092929962,36,rmse,57801.78587964313,,,21507.03913981761,0.06401439681071058,20421.61640266671,0.8376313579447294,83569.92000427717,0.41348891456420767,61655.41171232115,0.31535665683856806,False,IAH-Int,0.06822413612572382,Forecaster,True
weighted,combo,,"{'how': 'weighted', 'determine_best_by': 'LevelTestSetMAPE'}",,248,False,False,,1,4,27072.72717742796,0.31252632936354613,19697.894433804548,0.7909363413956374,-52786.34318786783,-53546.0,0.95,42553.59547113008,25301.695604546196,0.4179073283441363,15965.06039914005,0.8314111714101071,,,,"['hwes_tune_uv', 'auto_arima', 'hwes_cv_uv', 'mlr_tune_uv', 'mlr_cv_uv', 'mlp_tune_uv', 'arima_tune_uv', 'knn_tune_uv', 'elasticnet_tune_uv', 'knn_cv_uv', 'xgboost_tune_uv', 'stacking_mv', 'prophet_tune_uv', 'prophet_cv_uv', 'lightgbm_tune_uv', 'mlp_cv_uv', 'sgd_tune_uv', 'elasticnet_cv_uv', 'avg', 'xgboost_cv_uv', 'arima_cv_uv', 'lightgbm_cv_uv', 'sgd_cv_uv', 'stacking_uv', 'auto_arima_anom', 'elasticnet_cv_mv', 'elasticnet_tune_mv', 'mlp_cv_mv', 'lightgbm_cv_mv', 'theta_tune_uv', 'theta_cv_uv', 'xgboost_tune_mv', 'lstm', 'knn_tune_mv', 'mlp_tune_mv', 'knn_cv_mv', 'sgd_tune_mv', 'sgd_cv_mv', 'lightgbm_tune_mv', 'silverkite_tune_uv', 'silverkite_cv_uv', 'xgboost_cv_mv', 'mlr_cv_mv', 'mlr_tune_mv']","(0.03511082613490912, 0.0335599897963426, 0.033206088427977135, 0.032833143473149126, 0.0328331434731491, 0.03261470774985737, 0.031952374554438764, 0.031569151519773346, 0.030908061498475314, 0.030893346115442935, 0.03030176744913654, 0.03018934452629345, 0.030157327022925614, 0.030157327022925614, 0.03002538587011738, 0.029209188887707467, 0.029050357698576817, 0.02773388174738129, 0.02590379634090419, 0.025878023729513654, 0.025615734892711996, 0.025577813617910557, 0.02504374280863857, 0.024544670030704166, 0.020180591911959866, 0.01967639131353224, 0.01907442549559504, 0.018773975074264395, 0.018675693685784624, 0.01802285502103367, 0.01802285502103367, 0.016637694774859237, 0.015600715532344869, 0.014363922633748022, 0.014256243469754796, 0.013885192619444459, 0.0133685934894608, 0.012519328989178654, 0.012481297912083663, 0.01147716198205271, 0.01147716198205271, 0.010252918132833829, 0.0031918932850288897, 0.0031918932849917384)",23653.58100117461,0.06589869246541342,22268.04133254809,0.8036030646804383,89841.86376414205,0.5694638137772271,57538.922785080016,0.21747538195183702,False,IAH-Int,0.07894084789855846,Forecaster,False
mlp_cv_uv,mlp,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs'}",minmax,248,True,True,True,1,4,27949.96487814256,0.5992442794786785,24913.189157514593,0.7771682526809629,-45638.121684970814,-53546.0,0.95,77168.47353883558,36840.01511023708,0.983829405928683,27317.30034583517,0.6285494316745788,,rmse,59175.87023120437,,,25548.821762926334,0.07070009485048853,23447.641923913252,0.770869627736433,83241.85900936759,0.3654108136134639,67576.25181071003,0.32072136039469856,False,IAH-Int,0.13925234775355236,Forecaster,True
sgd_tune_uv,sgd,"['Anomaly_2020-04-01', 'cp2', 'monthsin', 'monthcos', 'AR1', 'AR6', 'AR12', 'AR18', 'AR24', 'AR36']","{'penalty': 'elasticnet', 'l1_ratio': 1, 'learning_rate': 'invscaling'}",minmax,248,True,False,True,1,4,16522.45402777227,0.3844469758778338,16063.776427223995,0.9221311721936676,-74061.14973314301,-53546.0,0.95,118217.98624221786,30873.44479666574,0.5537765126478726,17815.09750700191,0.7391255132529124,36,rmse,64619.41461121141,,,23926.880902788336,0.0720011255976141,22523.007957609072,0.799038398350705,102909.82613444388,0.6363325939686896,58118.784336317694,-0.03819302280275361,False,IAH-Int,0.060124749618390066,Forecaster,True
